Accuracy,False Negatives,False Positives,Iteration,True Negatives,True Positives
0.5423076923076924,0.5,178.0,3300.0,1.2,210.3
0.5423076923076924,0.5,178.0,3310.0,1.2,210.3
0.5420512820512821,0.6,178.0,3320.0,1.2,210.2
0.5420512820512821,0.6,178.0,3330.0,1.2,210.2
0.5420512820512821,0.6,178.0,3340.0,1.2,210.2
0.5420512820512821,0.6,178.0,3350.0,1.2,210.2
0.5423076923076924,0.6,177.9,3360.0,1.3,210.2
0.5423076923076924,0.6,177.9,3370.0,1.3,210.2
0.5423076923076924,0.6,177.9,3380.0,1.3,210.2
0.5423076923076924,0.6,177.9,3390.0,1.3,210.2
0.5425641025641026,0.6,177.8,3400.0,1.4,210.2
0.5428205128205128,0.6,177.7,3410.0,1.5,210.2
0.5428205128205128,0.6,177.7,3420.0,1.5,210.2
0.5428205128205128,0.6,177.7,3430.0,1.5,210.2
0.5428205128205128,0.6,177.7,3440.0,1.5,210.2
0.5428205128205128,0.6,177.7,3450.0,1.5,210.2
0.5428205128205128,0.6,177.7,3460.0,1.5,210.2
0.5428205128205128,0.6,177.7,3470.0,1.5,210.2
0.5428205128205128,0.6,177.7,3480.0,1.5,210.2
0.5428205128205128,0.6,177.7,3490.0,1.5,210.2
0.5428205128205128,0.6,177.7,3500.0,1.5,210.2
0.5428205128205128,0.6,177.7,3510.0,1.5,210.2
0.5430769230769231,0.6,177.6,3520.0,1.6,210.2
0.5430769230769231,0.6,177.6,3530.0,1.6,210.2
0.5430769230769231,0.6,177.6,3540.0,1.6,210.2
0.5430769230769231,0.6,177.6,3550.0,1.6,210.2
0.5428205128205128,0.7,177.6,3560.0,1.6,210.1
0.5428205128205128,0.7,177.6,3570.0,1.6,210.1
0.5428205128205128,0.7,177.6,3580.0,1.6,210.1
0.5428205128205128,0.7,177.6,3590.0,1.6,210.1
0.5428205128205128,0.7,177.6,3600.0,1.6,210.1
0.5428205128205128,0.7,177.6,3610.0,1.6,210.1
0.5428205128205128,0.7,177.6,3620.0,1.6,210.1
0.5428205128205128,0.7,177.6,3630.0,1.6,210.1
0.5430769230769231,0.7,177.5,3640.0,1.7,210.1
0.5430769230769231,0.7,177.5,3650.0,1.7,210.1
0.5428205128205128,0.8,177.5,3660.0,1.7,210.0
0.5433333333333333,0.8,177.3,3670.0,1.9,210.0
0.5433333333333333,0.8,177.3,3680.0,1.9,210.0
0.5433333333333333,0.8,177.3,3690.0,1.9,210.0
0.5433333333333333,0.8,177.3,3700.0,1.9,210.0
0.5433333333333333,0.8,177.3,3710.0,1.9,210.0
0.5438461538461539,0.8,177.1,3720.0,2.1,210.0
0.5438461538461539,0.8,177.1,3730.0,2.1,210.0
0.5441025641025641,0.8,177.0,3740.0,2.2,210.0
0.5441025641025641,0.8,177.0,3750.0,2.2,210.0
0.5441025641025641,0.8,177.0,3760.0,2.2,210.0
0.5438461538461539,0.9,177.0,3770.0,2.2,209.9
0.5438461538461539,0.9,177.0,3780.0,2.2,209.9
0.5441025641025641,0.9,176.9,3790.0,2.3,209.9
0.5441025641025641,0.9,176.9,3800.0,2.3,209.9
0.5443589743589744,0.9,176.8,3810.0,2.4,209.9
0.5443589743589744,0.9,176.8,3820.0,2.4,209.9
0.5448717948717949,0.9,176.6,3830.0,2.6,209.9
0.5448717948717949,0.9,176.6,3840.0,2.6,209.9
0.5448717948717949,0.9,176.6,3850.0,2.6,209.9
0.5448717948717949,0.9,176.6,3860.0,2.6,209.9
0.5448717948717949,0.9,176.6,3870.0,2.6,209.9
0.5446153846153846,1.0,176.6,3880.0,2.6,209.8
0.5446153846153846,1.0,176.6,3890.0,2.6,209.8
0.5446153846153846,1.0,176.6,3900.0,2.6,209.8
0.5446153846153846,1.0,176.6,3910.0,2.6,209.8
0.5446153846153846,1.0,176.6,3920.0,2.6,209.8
0.5443589743589744,1.1,176.6,3930.0,2.6,209.7
0.5443589743589744,1.1,176.6,3940.0,2.6,209.7
0.5443589743589744,1.1,176.6,3950.0,2.6,209.7
0.5443589743589744,1.1,176.6,3960.0,2.6,209.7
0.5446153846153846,1.1,176.5,3970.0,2.7,209.7
0.5446153846153846,1.1,176.5,3980.0,2.7,209.7
0.5446153846153846,1.1,176.5,3990.0,2.7,209.7
0.5443589743589744,1.2,176.5,4000.0,2.7,209.6
0.5443589743589744,1.2,176.5,4010.0,2.7,209.6
0.5443589743589744,1.2,176.5,4020.0,2.7,209.6
0.5443589743589744,1.2,176.5,4030.0,2.7,209.6
0.5443589743589744,1.2,176.5,4040.0,2.7,209.6
0.5441025641025641,1.3,176.5,4050.0,2.7,209.5
0.5441025641025641,1.3,176.5,4060.0,2.7,209.5
0.5441025641025641,1.3,176.5,4070.0,2.7,209.5
0.5443589743589744,1.3,176.4,4080.0,2.8,209.5
0.5443589743589744,1.3,176.4,4090.0,2.8,209.5
0.5443589743589744,1.3,176.4,4100.0,2.8,209.5
0.5441025641025641,1.4,176.4,4110.0,2.8,209.4
0.5441025641025641,1.4,176.4,4120.0,2.8,209.4
0.5441025641025641,1.4,176.4,4130.0,2.8,209.4
0.5441025641025641,1.4,176.4,4140.0,2.8,209.4
0.5441025641025641,1.4,176.4,4150.0,2.8,209.4
0.5441025641025641,1.4,176.4,4160.0,2.8,209.4
0.5441025641025641,1.4,176.4,4170.0,2.8,209.4
0.5441025641025641,1.4,176.4,4180.0,2.8,209.4
0.5441025641025641,1.4,176.4,4190.0,2.8,209.4
0.5441025641025641,1.4,176.4,4200.0,2.8,209.4
0.5438461538461539,1.5,176.4,4210.0,2.8,209.3
0.5441025641025641,1.5,176.3,4220.0,2.9,209.3
0.5441025641025641,1.5,176.3,4230.0,2.9,209.3
0.5441025641025641,1.5,176.3,4240.0,2.9,209.3
0.5441025641025641,1.5,176.3,4250.0,2.9,209.3
0.5441025641025641,1.5,176.3,4260.0,2.9,209.3
0.5441025641025641,1.5,176.3,4270.0,2.9,209.3
0.5441025641025641,1.5,176.3,4280.0,2.9,209.3
0.5441025641025641,1.5,176.3,4290.0,2.9,209.3
0.5443589743589744,1.5,176.2,4300.0,3.0,209.3
